Date,Open,High,Low,Close,Adj Close,Volume
2023-12-08,2463.85009765625,2476.699951171875,2445.0,2455.75,2447.443359375,5102447
2023-12-11,2456.0,2467.60009765625,2452.39990234375,2459.35009765625,2451.03125,3533069
2023-12-12,2460.0,2464.949951171875,2420.14990234375,2424.050048828125,2415.8505859375,4598562
2023-12-13,2422.0,2438.35009765625,2406.300048828125,2433.949951171875,2425.717041015625,5015591
2023-12-14,2454.0,2474.949951171875,2442.64990234375,2464.14990234375,2455.81494140625,8486177
2023-12-15,2478.0,2500.0,2470.050048828125,2495.60009765625,2487.15869140625,7966076
2023-12-18,2495.60009765625,2534.89990234375,2490.949951171875,2521.0,2512.47265625,7082594
2023-12-19,2555.0,2573.89990234375,2525.199951171875,2558.10009765625,2549.447265625,8410302
2023-12-20,2571.050048828125,2598.85009765625,2520.0,2527.14990234375,2518.601806640625,8868361
2023-12-21,2527.0,2573.5,2518.25,2562.550048828125,2553.88232421875,6882727
2023-12-22,2559.60009765625,2580.89990234375,2547.64990234375,2565.050048828125,2556.373779296875,8270892
2023-12-26,2568.0,2591.949951171875,2562.699951171875,2578.050048828125,2569.329833984375,3732832
2023-12-27,2582.0,2599.89990234375,2573.10009765625,2586.85009765625,2578.10009765625,4602078
2023-12-28,2589.800048828125,2612.0,2586.85009765625,2605.550048828125,2596.73681640625,6151318
2023-12-29,2611.10009765625,2614.0,2579.300048828125,2584.949951171875,2576.206298828125,5432292
2024-01-01,2580.550048828125,2606.85009765625,2573.14990234375,2590.25,2581.488525390625,2015270
2024-01-02,2585.0,2615.0,2573.0,2611.699951171875,2602.865966796875,3724400
2024-01-03,2610.0,2634.0,2577.199951171875,2583.300048828125,2574.56201171875,4518768
2024-01-04,2588.0,2609.85009765625,2579.10009765625,2596.64990234375,2587.86669921875,4806389
2024-01-05,2602.89990234375,2619.85009765625,2598.0,2607.699951171875,2598.87939453125,4043203
2024-01-08,2610.0,2631.949951171875,2568.949951171875,2587.35009765625,2578.598388671875,3867326
2024-01-09,2600.0,2606.800048828125,2577.199951171875,2580.5,2571.771484375,2701537
2024-01-10,2577.0,2659.0,2575.050048828125,2650.10009765625,2641.13623046875,5551370
2024-01-11,2659.0,2725.0,2657.0,2719.800048828125,2710.600341796875,11862926
2024-01-12,2719.800048828125,2746.64990234375,2691.5,2741.449951171875,2732.177001953125,7506082
2024-01-15,2750.0,2792.89990234375,2732.0,2788.25,2778.81884765625,4305297
2024-01-16,2779.949951171875,2792.60009765625,2741.0,2749.25,2739.95068359375,4534512
2024-01-17,2719.0,2772.550048828125,2710.050048828125,2723.14990234375,2713.938720703125,6098691
2024-01-18,2702.800048828125,2742.0,2702.5,2735.89990234375,2726.645751953125,5139719
2024-01-19,2752.0,2752.0,2718.0,2734.89990234375,2725.649169921875,5211352
2024-01-23,2743.5,2743.5,2645.10009765625,2657.14990234375,2648.162109375,10027710
2024-01-24,2670.449951171875,2699.0,2647.85009765625,2687.75,2678.65869140625,10959564
2024-01-25,2685.89990234375,2728.300048828125,2670.39990234375,2706.14990234375,2696.996337890625,5904436
2024-01-29,2729.0,2905.0,2720.35009765625,2896.10009765625,2886.303955078125,11946719
2024-01-30,2919.89990234375,2919.949951171875,2808.85009765625,2815.25,2805.727294921875,7046989
2024-01-31,2808.0,2868.5,2805.0,2853.25,2843.598876953125,7565113
2024-02-01,2870.0,2886.699951171875,2836.10009765625,2853.300048828125,2843.648681640625,6674681
2024-02-02,2866.35009765625,2949.800048828125,2866.35009765625,2915.39990234375,2905.53857421875,9826294
2024-02-05,2921.5,2941.0,2863.050048828125,2878.050048828125,2868.31494140625,4407216
2024-02-06,2883.699951171875,2883.699951171875,2839.64990234375,2855.60009765625,2845.94091796875,4523992
2024-02-07,2871.85009765625,2899.0,2858.5,2884.300048828125,2874.5439453125,4648284
2024-02-08,2900.0,2918.949951171875,2855.050048828125,2900.25,2890.43994140625,7347317
2024-02-09,2908.0,2943.949951171875,2901.89990234375,2921.5,2911.617919921875,6278399
2024-02-12,2921.5,2922.0,2884.699951171875,2904.699951171875,2894.874755859375,3337215
2024-02-13,2911.0,2958.0,2908.0,2930.199951171875,2920.28857421875,3857797
2024-02-14,2915.0,2967.300048828125,2915.0,2962.75,2952.728515625,3558944
2024-02-15,2966.699951171875,2969.449951171875,2933.050048828125,2941.199951171875,2931.251220703125,5003391
2024-02-16,2952.949951171875,2954.0,2917.10009765625,2921.14990234375,2911.26904296875,4883749
2024-02-19,2924.10009765625,2959.0,2907.050048828125,2948.0,2938.0283203125,3364914
2024-02-20,2950.050048828125,2951.0,2923.60009765625,2942.050048828125,2932.0986328125,3558748
2024-02-21,2948.0,2977.050048828125,2915.10009765625,2935.39990234375,2925.470947265625,6360146
2024-02-22,2936.300048828125,2969.89990234375,2916.0,2963.5,2953.475830078125,9246864
2024-02-23,2979.0,2995.10009765625,2966.699951171875,2987.25,2977.1455078125,7219292
2024-02-26,2987.10009765625,2989.050048828125,2965.0,2974.64990234375,2964.588134765625,3756553
2024-02-27,2966.050048828125,2999.89990234375,2956.10009765625,2971.300048828125,2961.24951171875,5413022
2024-02-28,2966.0,2982.550048828125,2900.35009765625,2911.25,2901.402587890625,4323975
2024-02-29,2930.0,2957.949951171875,2909.050048828125,2921.60009765625,2911.7177734375,11814488
2024-03-01,2927.0,3000.0,2925.0,2984.25,2974.15576171875,6066463
2024-03-04,2980.949951171875,3024.89990234375,2974.449951171875,3014.800048828125,3004.6025390625,5012210
2024-03-05,3011.550048828125,3014.800048828125,2972.10009765625,3000.39990234375,2990.2509765625,3553834
2024-03-06,2986.89990234375,3018.0,2957.0,3006.0,2995.832275390625,3902838
2024-03-07,3005.949951171875,3006.199951171875,2951.10009765625,2957.85009765625,2947.84521484375,4157863
2024-03-11,2978.0,2978.0,2927.0,2933.199951171875,2923.2783203125,5638565
2024-03-12,2933.199951171875,2976.0,2930.050048828125,2950.85009765625,2940.868896484375,4716339
2024-03-13,2959.550048828125,2966.199951171875,2855.550048828125,2864.35009765625,2854.661376953125,6761067
2024-03-14,2879.39990234375,2897.050048828125,2851.0,2862.949951171875,2853.26611328125,9285551
2024-03-15,2851.89990234375,2866.449951171875,2825.800048828125,2836.449951171875,2826.855712890625,9611909
2024-03-18,2840.0,2883.449951171875,2833.050048828125,2878.949951171875,2869.2119140625,4584696
2024-03-19,2857.5,2875.199951171875,2834.5,2850.5,2840.858154296875,4137882
2024-03-20,2855.89990234375,2890.0,2848.050048828125,2887.5,2877.73291015625,4244403
2024-03-21,2905.050048828125,2915.800048828125,2889.35009765625,2901.949951171875,2892.134033203125,6503468
2024-03-22,2899.949951171875,2920.0,2894.699951171875,2910.050048828125,2900.206787109375,9763804
2024-03-26,2890.0,2904.800048828125,2878.0,2883.14990234375,2873.397705078125,5707953
2024-03-27,2896.0,3000.0,2894.0,2985.699951171875,2975.600830078125,8163322
2024-03-28,2985.75,3011.89990234375,2957.300048828125,2971.699951171875,2961.648193359375,10927182
2024-04-01,2984.949951171875,2987.949951171875,2965.0,2969.550048828125,2959.505615234375,2506940
2024-04-02,2968.0,2988.0,2950.0,2973.89990234375,2963.840576171875,4455083
2024-04-03,2964.14990234375,2968.89990234375,2937.800048828125,2943.199951171875,2933.24462890625,3504146
2024-04-04,2959.5,2959.5,2900.0,2925.85009765625,2915.953369140625,7245136
2024-04-05,2921.75,2941.60009765625,2912.0,2920.199951171875,2910.322265625,3721149
2024-04-08,2925.949951171875,2981.949951171875,2922.0,2971.949951171875,2961.897216796875,4178559
2024-04-09,2978.0,2979.60009765625,2925.0,2927.300048828125,2917.3984375,3535707
2024-04-10,2932.699951171875,2974.0,2932.699951171875,2959.14990234375,2949.140625,4569165
2024-04-12,2951.75,2972.949951171875,2926.14990234375,2934.300048828125,2924.374755859375,7775506
2024-04-15,2922.0,2964.25,2892.64990234375,2929.64990234375,2919.740234375,6451031
2024-04-16,2906.699951171875,2942.35009765625,2901.85009765625,2931.5,2921.584228515625,4683092
2024-04-18,2927.0,2972.0,2918.699951171875,2928.64990234375,2918.74365234375,9502846
2024-04-19,2913.550048828125,2948.0,2886.050048828125,2940.25,2930.3046875,7870889
2024-04-22,2944.89990234375,2965.64990234375,2935.60009765625,2959.699951171875,2949.688720703125,5175181
2024-04-23,2958.0,2987.0,2911.10009765625,2918.64990234375,2908.777587890625,7302777
2024-04-24,2927.0,2937.10009765625,2899.0,2900.35009765625,2890.53955078125,5231388
2024-04-25,2885.0,2935.949951171875,2883.0,2919.949951171875,2910.0732421875,7971963
2024-04-26,2927.89990234375,2930.0,2900.0,2905.10009765625,2895.273681640625,4706924
2024-04-29,2900.0,2935.800048828125,2900.0,2930.050048828125,2920.13916015625,3623987
2024-04-30,2936.0,2966.14990234375,2925.75,2934.0,2924.07568359375,5737131
2024-05-02,2944.0,2954.64990234375,2928.25,2933.10009765625,2923.178955078125,7256323
2024-05-03,2942.0,2949.89990234375,2832.300048828125,2868.0,2858.299072265625,8613479
2024-05-06,2871.0,2880.0,2836.0,2839.050048828125,2829.447021484375,3697104
2024-05-07,2831.949951171875,2841.5,2784.0,2802.949951171875,2793.468994140625,7258736
2024-05-08,2795.0,2865.89990234375,2795.0,2837.10009765625,2827.503662109375,4719501
2024-05-09,2826.0,2847.5,2780.0,2788.25,2778.81884765625,5504806
2024-05-10,2793.5,2820.0,2776.14990234375,2814.85009765625,2805.328857421875,5252548
2024-05-13,2799.800048828125,2813.949951171875,2768.0,2805.39990234375,2795.91064453125,4228310
2024-05-14,2801.949951171875,2854.14990234375,2800.050048828125,2840.14990234375,2830.54296875,3594150
2024-05-15,2841.0,2859.949951171875,2826.050048828125,2832.550048828125,2822.968994140625,2523267
2024-05-16,2837.10009765625,2855.0,2796.050048828125,2850.699951171875,2841.057373046875,7355887
2024-05-17,2846.10009765625,2874.39990234375,2826.5,2871.39990234375,2861.6875,5458238
2024-05-21,2851.199951171875,2883.64990234375,2851.199951171875,2872.25,2862.53466796875,5588064
2024-05-22,2872.550048828125,2937.550048828125,2872.550048828125,2921.300048828125,2911.418701171875,5140802
2024-05-23,2917.10009765625,2984.449951171875,2910.0,2972.10009765625,2962.046875,7304130
2024-05-24,2967.25,2977.0,2952.199951171875,2960.5,2950.486083984375,3547388
2024-05-27,2960.449951171875,2969.800048828125,2923.10009765625,2932.5,2922.580810546875,3314505
2024-05-28,2936.0,2957.0,2905.5,2912.39990234375,2902.548583984375,3910081
2024-05-29,2893.0,2916.0,2876.89990234375,2881.550048828125,2871.80322265625,3691778
2024-05-30,2871.0,2880.800048828125,2840.199951171875,2849.699951171875,2840.060791015625,6603429
2024-05-31,2862.60009765625,2884.5,2844.5,2860.800048828125,2851.123291015625,15534916
2024-06-03,2966.0,3029.0,2918.0,3020.64990234375,3010.4326171875,10763971
2024-06-04,2996.10009765625,2996.10009765625,2718.60009765625,2794.550048828125,2785.097412109375,18354549
2024-06-05,2844.0,2862.300048828125,2768.199951171875,2841.5,2831.888671875,8732445
2024-06-06,2870.0,2887.39990234375,2842.699951171875,2863.199951171875,2853.51513671875,8927861
2024-06-07,2857.0,2944.0,2853.0,2939.89990234375,2929.95556640625,9279348
2024-06-10,2939.89990234375,2986.699951171875,2936.14990234375,2942.800048828125,2932.845947265625,4625880
2024-06-11,2938.0,2947.35009765625,2909.35009765625,2913.35009765625,2903.49560546875,5887451
2024-06-12,2915.0,2952.0,2910.35009765625,2926.64990234375,2916.75048828125,5040871
2024-06-13,2944.0,2944.5,2920.199951171875,2930.5,2920.587646484375,4590580
2024-06-14,2940.0,2959.35009765625,2914.449951171875,2955.10009765625,2945.1044921875,4078999
2024-06-18,2974.699951171875,2974.800048828125,2942.699951171875,2962.050048828125,2952.031005859375,3598383
2024-06-19,2975.0,2975.0,2912.0,2917.300048828125,2907.432373046875,4362937
2024-06-20,2918.0,2965.699951171875,2900.199951171875,2947.39990234375,2937.430419921875,8056888
2024-06-21,2947.25,2949.39990234375,2881.14990234375,2908.39990234375,2898.562255859375,15585180
2024-06-24,2891.050048828125,2899.0,2875.0,2882.949951171875,2873.1982421875,4439193
2024-06-25,2886.0,2911.85009765625,2882.0,2908.300048828125,2898.462646484375,3522693
2024-06-26,2892.10009765625,3037.949951171875,2890.25,3028.050048828125,3017.8076171875,11007441
2024-06-27,3027.5,3075.0,3012.0,3061.10009765625,3050.745849609375,14191515
2024-06-28,3062.050048828125,3162.0,3062.050048828125,3130.800048828125,3120.210205078125,14478668
2024-07-01,3125.050048828125,3158.800048828125,3111.35009765625,3120.300048828125,3109.74560546875,3862153
2024-07-02,3139.0,3147.0,3114.0,3130.35009765625,3119.76171875,3874623
2024-07-03,3132.64990234375,3150.0,3085.550048828125,3104.85009765625,3094.347900390625,4524810
2024-07-04,3114.0,3135.0,3101.60009765625,3108.050048828125,3097.537109375,3418588
2024-07-05,3107.64990234375,3197.0,3096.0,3177.25,3166.5029296875,6134855
2024-07-08,3178.0,3217.60009765625,3165.050048828125,3201.800048828125,3190.969970703125,4750403
2024-07-09,3195.199951171875,3201.0,3161.0,3180.550048828125,3169.791748046875,3480001
2024-07-10,3190.0,3195.0,3126.300048828125,3168.449951171875,3157.732666015625,3567289
2024-07-11,3175.0,3208.5,3141.0,3161.300048828125,3150.60693359375,5970473
2024-07-12,3169.0,3210.300048828125,3149.0,3193.449951171875,3182.648193359375,6462392
2024-07-15,3208.89990234375,3211.699951171875,3171.0,3194.449951171875,3183.644775390625,2664844
2024-07-16,3187.0,3200.0,3138.25,3152.5,3141.836669921875,4693419
2024-07-18,3152.0,3187.800048828125,3115.64990234375,3173.35009765625,3162.6162109375,6149187
2024-07-19,3172.0,3179.949951171875,3105.60009765625,3110.300048828125,3099.779541015625,6570195
2024-07-22,3074.5,3075.0,2998.550048828125,3001.35009765625,2991.197998046875,9837188
2024-07-23,3002.0,3011.5,2926.0,2975.800048828125,2965.734375,9026022
2024-07-24,2970.0,3019.0,2952.800048828125,2991.39990234375,2981.281494140625,5956681
2024-07-25,2962.0,3000.949951171875,2954.14990234375,2984.800048828125,2974.703857421875,6259938
2024-07-26,2984.800048828125,3024.85009765625,2980.699951171875,3018.050048828125,3007.841552734375,4929970
2024-07-29,3023.89990234375,3055.0,3023.550048828125,3040.199951171875,3029.91650390625,3769275
2024-07-30,3034.050048828125,3050.0,3020.0,3026.300048828125,3016.0634765625,4114104
2024-07-31,3008.0,3020.89990234375,3002.300048828125,3010.85009765625,3000.665771484375,5028673
2024-08-01,3024.0,3036.0,3008.60009765625,3030.60009765625,3020.34912109375,5382111
2024-08-02,3010.0,3018.64990234375,2986.550048828125,2998.64990234375,2988.5068359375,5134124
2024-08-05,2960.0,2967.800048828125,2866.5,2894.64990234375,2884.858642578125,8523352
2024-08-06,2910.300048828125,2955.0,2902.64990234375,2912.10009765625,2902.25,5118093
2024-08-07,2938.0,2945.0,2923.0,2929.64990234375,2919.740234375,4087284
2024-08-08,2915.050048828125,2930.0,2891.85009765625,2898.25,2888.44677734375,6193596
2024-08-09,2920.0,2953.0,2912.0,2948.60009765625,2938.62646484375,3124888
2024-08-12,2940.0,2946.0,2915.5,2921.25,2911.368896484375,4092292
2024-08-13,2921.5,2940.14990234375,2916.0,2927.25,2917.3486328125,3132532
2024-08-14,2927.10009765625,2944.0,2907.39990234375,2923.699951171875,2913.810546875,3133733
2024-08-16,2937.300048828125,2960.800048828125,2916.10009765625,2956.39990234375,2946.39990234375,4708451
2024-08-19,2965.0,2996.60009765625,2961.0,2976.800048828125,2976.800048828125,6898871
2024-08-20,2994.449951171875,3007.85009765625,2980.050048828125,2991.89990234375,2991.89990234375,4205904
2024-08-21,2986.5,3015.75,2980.0,2997.35009765625,2997.35009765625,3884998
2024-08-22,3006.0,3013.0,2981.300048828125,2996.25,2996.25,5222891
2024-08-23,3007.5,3022.64990234375,2996.85009765625,2999.949951171875,2999.949951171875,4624827
2024-08-26,3013.949951171875,3046.0,3006.0,3025.199951171875,3025.199951171875,4408057
2024-08-27,3021.0,3026.949951171875,2998.89990234375,3000.89990234375,3000.89990234375,3125578
2024-08-28,3010.0,3014.949951171875,2986.0,2996.60009765625,2996.60009765625,4805143
2024-08-29,3006.199951171875,3074.0,2988.0,3041.85009765625,3041.85009765625,19167679
2024-08-30,3068.0,3079.449951171875,3006.64990234375,3019.25,3019.25,20810365
2024-09-02,3021.75,3053.60009765625,3013.25,3032.5,3032.5,5620426
2024-09-03,3042.5,3046.0,3015.0,3018.25,3018.25,5461900
2024-09-04,3001.39990234375,3035.0,2999.0,3029.10009765625,3029.10009765625,5991652
2024-09-05,3038.10009765625,3051.550048828125,2974.10009765625,2985.949951171875,2985.949951171875,8132084
2024-09-06,2985.0,2994.0,2923.25,2929.64990234375,2929.64990234375,9697114
2024-09-09,2933.0,2939.85009765625,2911.199951171875,2924.89990234375,2924.89990234375,4505149
2024-09-10,2921.0,2944.10009765625,2915.14990234375,2923.050048828125,2923.050048828125,5384130
2024-09-11,2926.10009765625,2937.5,2895.10009765625,2903.0,2903.0,4880101
2024-09-12,2914.0,2972.0,2891.75,2959.60009765625,2959.60009765625,11174688
